Latitude,Longitude,updated_type,updated_subtype,Alert_Count
-87.68,41.82,HAZARD,ON ROAD,35
-87.68,41.82,HAZARD,ON ROAD CAR STOPPED,14
-87.68,41.82,HAZARD,ON ROAD CONSTRUCTION,28
-87.68,41.82,HAZARD,ON ROAD EMERGENCY VEHICLE,7
-87.68,41.82,HAZARD,ON ROAD OBJECT,21
-87.68,41.82,HAZARD,ON ROAD POT HOLE,40
-87.68,41.82,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,7
-87.68,41.82,HAZARD,ON SHOULDER CAR STOPPED,74
-87.68,41.82,HAZARD,WEATHER,4
-87.68,41.82,HAZARD,WEATHER FLOOD,3
-87.68,41.82,JAM,HEAVY TRAFFIC,216
-87.68,41.82,JAM,MODERATE TRAFFIC,3
-87.68,41.82,JAM,STAND STILL TRAFFIC,102
-87.68,41.82,JAM,UNCLASSIFIED,56
-87.68,41.83,ACCIDENT,MAJOR,6
-87.68,41.83,ACCIDENT,MINOR,3
-87.68,41.83,ACCIDENT,UNCLASSIFIED,53
-87.68,41.83,HAZARD,ON ROAD,34
-87.68,41.83,HAZARD,ON ROAD CAR STOPPED,6
-87.68,41.83,HAZARD,ON ROAD CONSTRUCTION,26
-87.68,41.83,HAZARD,ON ROAD EMERGENCY VEHICLE,7
-87.68,41.83,HAZARD,ON ROAD OBJECT,20
-87.68,41.83,HAZARD,ON ROAD POT HOLE,37
-87.68,41.83,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,28
-87.68,41.83,HAZARD,ON SHOULDER CAR STOPPED,48
-87.68,41.83,HAZARD,ON SHOULDER MISSING SIGN,1
-87.68,41.83,HAZARD,UNCLASSIFIED,3
-87.68,41.83,HAZARD,WEATHER,5
-87.68,41.83,HAZARD,WEATHER FLOOD,27
-87.68,41.83,JAM,HEAVY TRAFFIC,136
-87.68,41.83,JAM,MODERATE TRAFFIC,4
-87.68,41.83,JAM,STAND STILL TRAFFIC,87
-87.68,41.83,JAM,UNCLASSIFIED,61
-87.68,41.83,ROAD_CLOSED,UNCLASSIFIED,10
-87.68,41.84,ACCIDENT,MAJOR,48
-87.68,41.84,ACCIDENT,MINOR,10
-87.68,41.84,ACCIDENT,UNCLASSIFIED,106
-87.68,41.84,HAZARD,ON ROAD,156
-87.68,41.84,HAZARD,ON ROAD CAR STOPPED,35
-87.68,41.84,HAZARD,ON ROAD CONSTRUCTION,50
-87.68,41.84,HAZARD,ON ROAD EMERGENCY VEHICLE,35
-87.68,41.84,HAZARD,ON ROAD ICE,2
-87.68,41.84,HAZARD,ON ROAD LANE CLOSED,1
-87.68,41.84,HAZARD,ON ROAD OBJECT,126
-87.68,41.84,HAZARD,ON ROAD POT HOLE,46
-87.68,41.84,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,81
-87.68,41.84,HAZARD,ON SHOULDER,1
-87.68,41.84,HAZARD,ON SHOULDER CAR STOPPED,1316
-87.68,41.84,HAZARD,UNCLASSIFIED,17
-87.68,41.84,HAZARD,WEATHER,5
-87.68,41.84,HAZARD,WEATHER FLOOD,9
-87.68,41.84,HAZARD,WEATHER FOG,3
-87.68,41.84,JAM,HEAVY TRAFFIC,916
-87.68,41.84,JAM,MODERATE TRAFFIC,14
-87.68,41.84,JAM,STAND STILL TRAFFIC,597
-87.68,41.84,JAM,UNCLASSIFIED,188
-87.68,41.84,ROAD_CLOSED,EVENT,4
-87.68,41.84,ROAD_CLOSED,UNCLASSIFIED,7
-87.68,41.85,ACCIDENT,MAJOR,3
-87.68,41.85,ACCIDENT,UNCLASSIFIED,14
-87.68,41.85,HAZARD,ON ROAD,53
-87.68,41.85,HAZARD,ON ROAD CAR STOPPED,17
-87.68,41.85,HAZARD,ON ROAD CONSTRUCTION,68
-87.68,41.85,HAZARD,ON ROAD EMERGENCY VEHICLE,7
-87.68,41.85,HAZARD,ON ROAD ICE,1
-87.68,41.85,HAZARD,ON ROAD OBJECT,20
-87.68,41.85,HAZARD,ON ROAD POT HOLE,172
-87.68,41.85,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,20
-87.68,41.85,HAZARD,ON SHOULDER CAR STOPPED,53
-87.68,41.85,HAZARD,WEATHER,2
-87.68,41.85,HAZARD,WEATHER FLOOD,34
-87.68,41.85,JAM,HEAVY TRAFFIC,90
-87.68,41.85,JAM,STAND STILL TRAFFIC,70
-87.68,41.85,JAM,UNCLASSIFIED,59
-87.68,41.85,ROAD_CLOSED,UNCLASSIFIED,15
-87.68,41.86,ACCIDENT,MINOR,1
-87.68,41.86,ACCIDENT,UNCLASSIFIED,13
-87.68,41.86,HAZARD,ON ROAD,33
-87.68,41.86,HAZARD,ON ROAD CAR STOPPED,2
-87.68,41.86,HAZARD,ON ROAD CONSTRUCTION,44
-87.68,41.86,HAZARD,ON ROAD EMERGENCY VEHICLE,6
-87.68,41.86,HAZARD,ON ROAD OBJECT,5
-87.68,41.86,HAZARD,ON ROAD POT HOLE,237
-87.68,41.86,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,1
-87.68,41.86,HAZARD,ON SHOULDER CAR STOPPED,48
-87.68,41.86,HAZARD,WEATHER,2
-87.68,41.86,HAZARD,WEATHER FLOOD,1
-87.68,41.86,JAM,HEAVY TRAFFIC,62
-87.68,41.86,JAM,MODERATE TRAFFIC,1
-87.68,41.86,JAM,STAND STILL TRAFFIC,62
-87.68,41.86,JAM,UNCLASSIFIED,41
-87.68,41.86,ROAD_CLOSED,UNCLASSIFIED,5
-87.68,41.87,ACCIDENT,MAJOR,1
-87.68,41.87,ACCIDENT,MINOR,2
-87.68,41.87,ACCIDENT,UNCLASSIFIED,20
-87.68,41.87,HAZARD,ON ROAD,60
-87.68,41.87,HAZARD,ON ROAD CAR STOPPED,8
-87.68,41.87,HAZARD,ON ROAD CONSTRUCTION,84
-87.68,41.87,HAZARD,ON ROAD EMERGENCY VEHICLE,30
-87.68,41.87,HAZARD,ON ROAD ICE,2
-87.68,41.87,HAZARD,ON ROAD OBJECT,25
-87.68,41.87,HAZARD,ON ROAD POT HOLE,131
-87.68,41.87,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,25
-87.68,41.87,HAZARD,ON SHOULDER CAR STOPPED,42
-87.68,41.87,HAZARD,WEATHER,7
-87.68,41.87,HAZARD,WEATHER FLOOD,34
-87.68,41.87,HAZARD,WEATHER FOG,2
-87.68,41.87,HAZARD,WEATHER HEAVY SNOW,1
-87.68,41.87,JAM,HEAVY TRAFFIC,239
-87.68,41.87,JAM,MODERATE TRAFFIC,1
-87.68,41.87,JAM,STAND STILL TRAFFIC,130
-87.68,41.87,JAM,UNCLASSIFIED,59
-87.68,41.87,ROAD_CLOSED,UNCLASSIFIED,107
-87.68,41.88,ACCIDENT,MAJOR,85
-87.68,41.88,ACCIDENT,MINOR,10
-87.68,41.88,ACCIDENT,UNCLASSIFIED,135
-87.68,41.88,HAZARD,ON ROAD,230
-87.68,41.88,HAZARD,ON ROAD CAR STOPPED,23
-87.68,41.88,HAZARD,ON ROAD CONSTRUCTION,274
-87.68,41.88,HAZARD,ON ROAD EMERGENCY VEHICLE,57
-87.68,41.88,HAZARD,ON ROAD ICE,1
-87.68,41.88,HAZARD,ON ROAD OBJECT,127
-87.68,41.88,HAZARD,ON ROAD POT HOLE,274
-87.68,41.88,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,28
-87.68,41.88,HAZARD,ON SHOULDER CAR STOPPED,1910
-87.68,41.88,HAZARD,UNCLASSIFIED,4
-87.68,41.88,HAZARD,WEATHER,7
-87.68,41.88,HAZARD,WEATHER FLOOD,10
-87.68,41.88,HAZARD,WEATHER FOG,1
-87.68,41.88,JAM,HEAVY TRAFFIC,556
-87.68,41.88,JAM,MODERATE TRAFFIC,14
-87.68,41.88,JAM,STAND STILL TRAFFIC,502
-87.68,41.88,JAM,UNCLASSIFIED,188
-87.68,41.88,ROAD_CLOSED,CONSTRUCTION,1
-87.68,41.88,ROAD_CLOSED,EVENT,59
-87.68,41.88,ROAD_CLOSED,UNCLASSIFIED,245
-87.68,41.89,ACCIDENT,MAJOR,3
-87.68,41.89,ACCIDENT,UNCLASSIFIED,18
-87.68,41.89,HAZARD,ON ROAD,29
-87.68,41.89,HAZARD,ON ROAD CONSTRUCTION,34
-87.68,41.89,HAZARD,ON ROAD EMERGENCY VEHICLE,16
-87.68,41.89,HAZARD,ON ROAD OBJECT,3
-87.68,41.89,HAZARD,ON ROAD POT HOLE,35
-87.68,41.89,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,5
-87.68,41.89,HAZARD,ON SHOULDER CAR STOPPED,5
-87.68,41.89,HAZARD,WEATHER,2
-87.68,41.89,HAZARD,WEATHER FLOOD,1
-87.68,41.89,JAM,HEAVY TRAFFIC,185
-87.68,41.89,JAM,MODERATE TRAFFIC,4
-87.68,41.89,JAM,STAND STILL TRAFFIC,178
-87.68,41.89,JAM,UNCLASSIFIED,78
-87.68,41.89,ROAD_CLOSED,EVENT,5
-87.68,41.89,ROAD_CLOSED,UNCLASSIFIED,44
-87.68,41.9,ACCIDENT,MAJOR,1
-87.68,41.9,ACCIDENT,UNCLASSIFIED,21
-87.68,41.9,HAZARD,ON ROAD,47
-87.68,41.9,HAZARD,ON ROAD CAR STOPPED,2
-87.68,41.9,HAZARD,ON ROAD CONSTRUCTION,46
-87.68,41.9,HAZARD,ON ROAD EMERGENCY VEHICLE,17
-87.68,41.9,HAZARD,ON ROAD ICE,1
-87.68,41.9,HAZARD,ON ROAD OBJECT,8
-87.68,41.9,HAZARD,ON ROAD POT HOLE,54
-87.68,41.9,HAZARD,ON ROAD ROAD KILL,2
-87.68,41.9,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,3
-87.68,41.9,HAZARD,ON SHOULDER ANIMALS,1
-87.68,41.9,HAZARD,ON SHOULDER CAR STOPPED,15
-87.68,41.9,HAZARD,UNCLASSIFIED,1
-87.68,41.9,HAZARD,WEATHER,8
-87.68,41.9,HAZARD,WEATHER FLOOD,3
-87.68,41.9,HAZARD,WEATHER FOG,2
-87.68,41.9,HAZARD,WEATHER HEAVY SNOW,1
-87.68,41.9,JAM,HEAVY TRAFFIC,179
-87.68,41.9,JAM,MODERATE TRAFFIC,11
-87.68,41.9,JAM,STAND STILL TRAFFIC,147
-87.68,41.9,JAM,UNCLASSIFIED,86
-87.68,41.9,ROAD_CLOSED,UNCLASSIFIED,104
-87.68,41.910000000000004,ACCIDENT,MAJOR,5
-87.68,41.910000000000004,ACCIDENT,UNCLASSIFIED,10
-87.68,41.910000000000004,HAZARD,ON ROAD,61
-87.68,41.910000000000004,HAZARD,ON ROAD CAR STOPPED,7
-87.68,41.910000000000004,HAZARD,ON ROAD CONSTRUCTION,25
-87.68,41.910000000000004,HAZARD,ON ROAD EMERGENCY VEHICLE,15
-87.68,41.910000000000004,HAZARD,ON ROAD LANE CLOSED,21
-87.68,41.910000000000004,HAZARD,ON ROAD OBJECT,4
-87.68,41.910000000000004,HAZARD,ON ROAD POT HOLE,32
-87.68,41.910000000000004,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,2
-87.68,41.910000000000004,HAZARD,ON SHOULDER CAR STOPPED,18
-87.68,41.910000000000004,HAZARD,WEATHER,6
-87.68,41.910000000000004,HAZARD,WEATHER FLOOD,5
-87.68,41.910000000000004,HAZARD,WEATHER FOG,1
-87.68,41.910000000000004,HAZARD,WEATHER HEAVY SNOW,1
-87.68,41.910000000000004,JAM,HEAVY TRAFFIC,213
-87.68,41.910000000000004,JAM,MODERATE TRAFFIC,5
-87.68,41.910000000000004,JAM,STAND STILL TRAFFIC,328
-87.68,41.910000000000004,JAM,UNCLASSIFIED,123
-87.68,41.910000000000004,ROAD_CLOSED,UNCLASSIFIED,31
-87.68,41.92,ACCIDENT,MAJOR,25
-87.68,41.92,ACCIDENT,MINOR,18
-87.68,41.92,ACCIDENT,UNCLASSIFIED,160
-87.68,41.92,HAZARD,ON ROAD,184
-87.68,41.92,HAZARD,ON ROAD CAR STOPPED,29
-87.68,41.92,HAZARD,ON ROAD CONSTRUCTION,95
-87.68,41.92,HAZARD,ON ROAD EMERGENCY VEHICLE,29
-87.68,41.92,HAZARD,ON ROAD LANE CLOSED,3
-87.68,41.92,HAZARD,ON ROAD OBJECT,92
-87.68,41.92,HAZARD,ON ROAD POT HOLE,122
-87.68,41.92,HAZARD,ON ROAD ROAD KILL,2
-87.68,41.92,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,5
-87.68,41.92,HAZARD,ON SHOULDER ANIMALS,3
-87.68,41.92,HAZARD,ON SHOULDER CAR STOPPED,1246
-87.68,41.92,HAZARD,UNCLASSIFIED,12
-87.68,41.92,HAZARD,WEATHER,7
-87.68,41.92,HAZARD,WEATHER FLOOD,8
-87.68,41.92,HAZARD,WEATHER FOG,3
-87.68,41.92,JAM,HEAVY TRAFFIC,1960
-87.68,41.92,JAM,MODERATE TRAFFIC,65
-87.68,41.92,JAM,STAND STILL TRAFFIC,1285
-87.68,41.92,JAM,UNCLASSIFIED,532
-87.68,41.92,ROAD_CLOSED,UNCLASSIFIED,24
-87.68,41.93,ACCIDENT,MAJOR,12
-87.68,41.93,ACCIDENT,MINOR,14
-87.68,41.93,ACCIDENT,UNCLASSIFIED,79
-87.68,41.93,HAZARD,ON ROAD,162
-87.68,41.93,HAZARD,ON ROAD CAR STOPPED,23
-87.68,41.93,HAZARD,ON ROAD CONSTRUCTION,125
-87.68,41.93,HAZARD,ON ROAD EMERGENCY VEHICLE,57
-87.68,41.93,HAZARD,ON ROAD LANE CLOSED,1
-87.68,41.93,HAZARD,ON ROAD OBJECT,57
-87.68,41.93,HAZARD,ON ROAD POT HOLE,99
-87.68,41.93,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,25
-87.68,41.93,HAZARD,ON SHOULDER CAR STOPPED,355
-87.68,41.93,HAZARD,ON SHOULDER MISSING SIGN,1
-87.68,41.93,HAZARD,UNCLASSIFIED,3
-87.68,41.93,HAZARD,WEATHER,7
-87.68,41.93,HAZARD,WEATHER FLOOD,7
-87.68,41.93,HAZARD,WEATHER FOG,2
-87.68,41.93,JAM,HEAVY TRAFFIC,1132
-87.68,41.93,JAM,MODERATE TRAFFIC,44
-87.68,41.93,JAM,STAND STILL TRAFFIC,988
-87.68,41.93,JAM,UNCLASSIFIED,358
-87.68,41.93,ROAD_CLOSED,UNCLASSIFIED,5
-87.68,41.94,ACCIDENT,MAJOR,1
-87.68,41.94,ACCIDENT,UNCLASSIFIED,14
-87.68,41.94,HAZARD,ON ROAD,44
-87.68,41.94,HAZARD,ON ROAD CAR STOPPED,2
-87.68,41.94,HAZARD,ON ROAD CONSTRUCTION,43
-87.68,41.94,HAZARD,ON ROAD EMERGENCY VEHICLE,12
-87.68,41.94,HAZARD,ON ROAD OBJECT,8
-87.68,41.94,HAZARD,ON ROAD POT HOLE,19
-87.68,41.94,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,11
-87.68,41.94,HAZARD,ON SHOULDER CAR STOPPED,9
-87.68,41.94,HAZARD,WEATHER,4
-87.68,41.94,HAZARD,WEATHER FLOOD,2
-87.68,41.94,JAM,HEAVY TRAFFIC,282
-87.68,41.94,JAM,MODERATE TRAFFIC,5
-87.68,41.94,JAM,STAND STILL TRAFFIC,259
-87.68,41.94,JAM,UNCLASSIFIED,105
-87.68,41.94,ROAD_CLOSED,EVENT,4
-87.68,41.94,ROAD_CLOSED,UNCLASSIFIED,119
-87.68,41.95,ACCIDENT,MAJOR,13
-87.68,41.95,ACCIDENT,UNCLASSIFIED,33
-87.68,41.95,HAZARD,ON ROAD,70
-87.68,41.95,HAZARD,ON ROAD CAR STOPPED,3
-87.68,41.95,HAZARD,ON ROAD CONSTRUCTION,67
-87.68,41.95,HAZARD,ON ROAD EMERGENCY VEHICLE,1
-87.68,41.95,HAZARD,ON ROAD OBJECT,21
-87.68,41.95,HAZARD,ON ROAD POT HOLE,41
-87.68,41.95,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,5
-87.68,41.95,HAZARD,ON SHOULDER CAR STOPPED,26
-87.68,41.95,HAZARD,UNCLASSIFIED,2
-87.68,41.95,HAZARD,WEATHER,7
-87.68,41.95,HAZARD,WEATHER FLOOD,3
-87.68,41.95,HAZARD,WEATHER FOG,3
-87.68,41.95,JAM,HEAVY TRAFFIC,424
-87.68,41.95,JAM,MODERATE TRAFFIC,16
-87.68,41.95,JAM,STAND STILL TRAFFIC,372
-87.68,41.95,JAM,UNCLASSIFIED,139
-87.68,41.95,ROAD_CLOSED,CONSTRUCTION,1
-87.68,41.95,ROAD_CLOSED,UNCLASSIFIED,32
-87.68,41.96,ACCIDENT,MAJOR,3
-87.68,41.96,ACCIDENT,UNCLASSIFIED,17
-87.68,41.96,HAZARD,ON ROAD,54
-87.68,41.96,HAZARD,ON ROAD CAR STOPPED,1
-87.68,41.96,HAZARD,ON ROAD CONSTRUCTION,42
-87.68,41.96,HAZARD,ON ROAD EMERGENCY VEHICLE,2
-87.68,41.96,HAZARD,ON ROAD ICE,2
-87.68,41.96,HAZARD,ON ROAD LANE CLOSED,7
-87.68,41.96,HAZARD,ON ROAD OBJECT,4
-87.68,41.96,HAZARD,ON ROAD POT HOLE,43
-87.68,41.96,HAZARD,ON SHOULDER CAR STOPPED,9
-87.68,41.96,HAZARD,WEATHER,2
-87.68,41.96,JAM,HEAVY TRAFFIC,164
-87.68,41.96,JAM,MODERATE TRAFFIC,9
-87.68,41.96,JAM,STAND STILL TRAFFIC,168
-87.68,41.96,JAM,UNCLASSIFIED,83
-87.68,41.96,ROAD_CLOSED,UNCLASSIFIED,17
-87.68,41.97,ACCIDENT,MAJOR,1
-87.68,41.97,ACCIDENT,MINOR,2
-87.68,41.97,ACCIDENT,UNCLASSIFIED,8
-87.68,41.97,HAZARD,ON ROAD,33
-87.68,41.97,HAZARD,ON ROAD CAR STOPPED,2
-87.68,41.97,HAZARD,ON ROAD CONSTRUCTION,46
-87.68,41.97,HAZARD,ON ROAD EMERGENCY VEHICLE,2
-87.68,41.97,HAZARD,ON ROAD OBJECT,3
-87.68,41.97,HAZARD,ON ROAD POT HOLE,70
-87.68,41.97,HAZARD,ON ROAD ROAD KILL,1
-87.68,41.97,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,13
-87.68,41.97,HAZARD,ON SHOULDER CAR STOPPED,7
-87.68,41.97,HAZARD,UNCLASSIFIED,1
-87.68,41.97,HAZARD,WEATHER,1
-87.68,41.97,HAZARD,WEATHER FLOOD,2
-87.68,41.97,HAZARD,WEATHER HEAVY SNOW,3
-87.68,41.97,JAM,HEAVY TRAFFIC,179
-87.68,41.97,JAM,MODERATE TRAFFIC,12
-87.68,41.97,JAM,STAND STILL TRAFFIC,149
-87.68,41.97,JAM,UNCLASSIFIED,67
-87.68,41.97,ROAD_CLOSED,UNCLASSIFIED,17
-87.68,41.980000000000004,ACCIDENT,MAJOR,3
-87.68,41.980000000000004,ACCIDENT,UNCLASSIFIED,15
-87.68,41.980000000000004,HAZARD,ON ROAD,21
-87.68,41.980000000000004,HAZARD,ON ROAD CAR STOPPED,3
-87.68,41.980000000000004,HAZARD,ON ROAD CONSTRUCTION,40
-87.68,41.980000000000004,HAZARD,ON ROAD EMERGENCY VEHICLE,1
-87.68,41.980000000000004,HAZARD,ON ROAD OBJECT,3
-87.68,41.980000000000004,HAZARD,ON ROAD POT HOLE,107
-87.68,41.980000000000004,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,2
-87.68,41.980000000000004,HAZARD,ON SHOULDER CAR STOPPED,17
-87.68,41.980000000000004,HAZARD,WEATHER,4
-87.68,41.980000000000004,HAZARD,WEATHER FLOOD,5
-87.68,41.980000000000004,JAM,HEAVY TRAFFIC,178
-87.68,41.980000000000004,JAM,MODERATE TRAFFIC,5
-87.68,41.980000000000004,JAM,STAND STILL TRAFFIC,112
-87.68,41.980000000000004,JAM,UNCLASSIFIED,71
-87.68,41.980000000000004,ROAD_CLOSED,UNCLASSIFIED,3
-87.68,41.99,ACCIDENT,MINOR,5
-87.68,41.99,ACCIDENT,UNCLASSIFIED,32
-87.68,41.99,HAZARD,ON ROAD,33
-87.68,41.99,HAZARD,ON ROAD CAR STOPPED,7
-87.68,41.99,HAZARD,ON ROAD CONSTRUCTION,88
-87.68,41.99,HAZARD,ON ROAD EMERGENCY VEHICLE,1
-87.68,41.99,HAZARD,ON ROAD OBJECT,11
-87.68,41.99,HAZARD,ON ROAD POT HOLE,31
-87.68,41.99,HAZARD,ON SHOULDER CAR STOPPED,43
-87.68,41.99,HAZARD,WEATHER,5
-87.68,41.99,HAZARD,WEATHER FLOOD,1
-87.68,41.99,JAM,HEAVY TRAFFIC,355
-87.68,41.99,JAM,MODERATE TRAFFIC,10
-87.68,41.99,JAM,STAND STILL TRAFFIC,270
-87.68,41.99,JAM,UNCLASSIFIED,116
-87.68,41.99,ROAD_CLOSED,CONSTRUCTION,2
-87.68,41.99,ROAD_CLOSED,UNCLASSIFIED,44
-87.68,42.0,ACCIDENT,MAJOR,3
-87.68,42.0,ACCIDENT,MINOR,1
-87.68,42.0,ACCIDENT,UNCLASSIFIED,41
-87.68,42.0,HAZARD,ON ROAD,25
-87.68,42.0,HAZARD,ON ROAD CAR STOPPED,4
-87.68,42.0,HAZARD,ON ROAD CONSTRUCTION,12
-87.68,42.0,HAZARD,ON ROAD EMERGENCY VEHICLE,7
-87.68,42.0,HAZARD,ON ROAD OBJECT,12
-87.68,42.0,HAZARD,ON ROAD POT HOLE,9
-87.68,42.0,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,30
-87.68,42.0,HAZARD,ON SHOULDER CAR STOPPED,14
-87.68,42.0,HAZARD,WEATHER,8
-87.68,42.0,HAZARD,WEATHER FLOOD,27
-87.68,42.0,HAZARD,WEATHER FOG,1
-87.68,42.0,HAZARD,WEATHER HEAVY SNOW,1
-87.68,42.0,JAM,HEAVY TRAFFIC,278
-87.68,42.0,JAM,MODERATE TRAFFIC,6
-87.68,42.0,JAM,STAND STILL TRAFFIC,137
-87.68,42.0,JAM,UNCLASSIFIED,102
-87.68,42.0,ROAD_CLOSED,UNCLASSIFIED,12
-87.68,42.01,ACCIDENT,MAJOR,2
-87.68,42.01,ACCIDENT,MINOR,1
-87.68,42.01,ACCIDENT,UNCLASSIFIED,17
-87.68,42.01,HAZARD,ON ROAD,36
-87.68,42.01,HAZARD,ON ROAD CAR STOPPED,2
-87.68,42.01,HAZARD,ON ROAD CONSTRUCTION,45
-87.68,42.01,HAZARD,ON ROAD EMERGENCY VEHICLE,3
-87.68,42.01,HAZARD,ON ROAD OBJECT,7
-87.68,42.01,HAZARD,ON ROAD POT HOLE,54
-87.68,42.01,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,15
-87.68,42.01,HAZARD,ON SHOULDER CAR STOPPED,10
-87.68,42.01,HAZARD,UNCLASSIFIED,1
-87.68,42.01,HAZARD,WEATHER,6
-87.68,42.01,HAZARD,WEATHER FLOOD,4
-87.68,42.01,JAM,HEAVY TRAFFIC,229
-87.68,42.01,JAM,MODERATE TRAFFIC,7
-87.68,42.01,JAM,STAND STILL TRAFFIC,118
-87.68,42.01,JAM,UNCLASSIFIED,85
-87.68,42.01,ROAD_CLOSED,CONSTRUCTION,2
-87.68,42.01,ROAD_CLOSED,UNCLASSIFIED,17
-87.68,42.02,ACCIDENT,MAJOR,2
-87.68,42.02,ACCIDENT,MINOR,2
-87.68,42.02,ACCIDENT,UNCLASSIFIED,12
-87.68,42.02,HAZARD,ON ROAD,22
-87.68,42.02,HAZARD,ON ROAD CAR STOPPED,1
-87.68,42.02,HAZARD,ON ROAD CONSTRUCTION,39
-87.68,42.02,HAZARD,ON ROAD OBJECT,5
-87.68,42.02,HAZARD,ON ROAD POT HOLE,18
-87.68,42.02,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,5
-87.68,42.02,HAZARD,ON SHOULDER CAR STOPPED,6
-87.68,42.02,HAZARD,WEATHER,4
-87.68,42.02,HAZARD,WEATHER FLOOD,5
-87.68,42.02,JAM,HEAVY TRAFFIC,39
-87.68,42.02,JAM,MODERATE TRAFFIC,1
-87.68,42.02,JAM,STAND STILL TRAFFIC,26
-87.68,42.02,JAM,UNCLASSIFIED,22
-87.68,42.02,ROAD_CLOSED,UNCLASSIFIED,5
-87.67,41.68,ACCIDENT,UNCLASSIFIED,3
-87.67,41.68,HAZARD,ON ROAD,5
-87.67,41.68,HAZARD,ON ROAD CONSTRUCTION,2
-87.67,41.68,HAZARD,ON ROAD EMERGENCY VEHICLE,1
-87.67,41.68,HAZARD,ON ROAD OBJECT,3
-87.67,41.68,HAZARD,ON ROAD POT HOLE,23
-87.67,41.68,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,2
-87.67,41.68,HAZARD,ON SHOULDER CAR STOPPED,3
-87.67,41.68,HAZARD,WEATHER,1
-87.67,41.68,HAZARD,WEATHER FLOOD,2
-87.67,41.68,JAM,HEAVY TRAFFIC,3
-87.67,41.68,JAM,STAND STILL TRAFFIC,4
-87.67,41.68,JAM,UNCLASSIFIED,4
-87.67,41.69,ACCIDENT,MAJOR,2
-87.67,41.69,ACCIDENT,UNCLASSIFIED,4
-87.67,41.69,HAZARD,ON ROAD,16
-87.67,41.69,HAZARD,ON ROAD CAR STOPPED,1
-87.67,41.69,HAZARD,ON ROAD CONSTRUCTION,8
-87.67,41.69,HAZARD,ON ROAD OBJECT,5
-87.67,41.69,HAZARD,ON ROAD POT HOLE,8
-87.67,41.69,HAZARD,ON SHOULDER CAR STOPPED,15
-87.67,41.69,HAZARD,WEATHER,1
-87.67,41.69,HAZARD,WEATHER FLOOD,3
-87.67,41.69,HAZARD,WEATHER FOG,1
-87.67,41.69,JAM,HEAVY TRAFFIC,17
-87.67,41.69,JAM,MODERATE TRAFFIC,1
-87.67,41.69,JAM,STAND STILL TRAFFIC,12
-87.67,41.69,JAM,UNCLASSIFIED,9
-87.67,41.7,ACCIDENT,UNCLASSIFIED,2
-87.67,41.7,HAZARD,ON ROAD,13
-87.67,41.7,HAZARD,ON ROAD CONSTRUCTION,7
-87.67,41.7,HAZARD,ON ROAD OBJECT,3
-87.67,41.7,HAZARD,ON ROAD POT HOLE,87
-87.67,41.7,HAZARD,ON SHOULDER CAR STOPPED,2
-87.67,41.7,HAZARD,WEATHER,1
-87.67,41.7,JAM,STAND STILL TRAFFIC,3
-87.67,41.7,JAM,UNCLASSIFIED,5
-87.67,41.7,ROAD_CLOSED,UNCLASSIFIED,3
-87.67,41.71,ACCIDENT,UNCLASSIFIED,4
-87.67,41.71,HAZARD,ON ROAD,11
-87.67,41.71,HAZARD,ON ROAD CONSTRUCTION,6
-87.67,41.71,HAZARD,ON ROAD OBJECT,2
-87.67,41.71,HAZARD,ON ROAD POT HOLE,24
-87.67,41.71,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,4
-87.67,41.71,HAZARD,ON SHOULDER CAR STOPPED,3
-87.67,41.71,HAZARD,ON SHOULDER MISSING SIGN,1
-87.67,41.71,HAZARD,WEATHER,3
-87.67,41.71,JAM,HEAVY TRAFFIC,40
-87.67,41.71,JAM,MODERATE TRAFFIC,2
-87.67,41.71,JAM,STAND STILL TRAFFIC,6
-87.67,41.71,JAM,UNCLASSIFIED,29
-87.67,41.71,ROAD_CLOSED,UNCLASSIFIED,1
-87.67,41.72,ACCIDENT,UNCLASSIFIED,4
-87.67,41.72,HAZARD,ON ROAD,20
-87.67,41.72,HAZARD,ON ROAD CONSTRUCTION,12
-87.67,41.72,HAZARD,ON ROAD OBJECT,2
-87.67,41.72,HAZARD,ON ROAD POT HOLE,13
-87.67,41.72,HAZARD,ON ROAD TRAFFIC LIGHT FAULT,2
